country_area,year,other,solar,wind,hydro
New Zealand,1971,1.256,0,0,14.393986
New Zealand,1972,1.257,0,0,15.264607
New Zealand,1973,1.243,0,0,15.09667
New Zealand,1974,2.0790577,0,0,15.188889
New Zealand,1975,2.1061628,0,0,16.663637
New Zealand,1976,2.054847,0,0,15.49899
New Zealand,1977,1.9780049,0,0,14.720202
New Zealand,1978,2.0011628,0,0,15.6595955
New Zealand,1979,1.8775839,0,0,18.443434
New Zealand,1980,1.9714787,0,0,19.364647
New Zealand,1981,1.938584,0,0,19.679798
New Zealand,1982,1.9683207,0,0,18.30404
New Zealand,1983,1.9863839,0,0,19.751514
New Zealand,1984,2.1384313,0,0,20.376768
New Zealand,1985,2.0102081,0,0,19.707859
New Zealand,1986,2.0830345,0,0,22.097696
New Zealand,1987,2.0779002,0,0,21.928556
New Zealand,1988,2.087283,0,0,22.962656
New Zealand,1989,2.578135,0,0,22.558859
New Zealand,1990,2.9529426,0,0,23.185303
New Zealand,1991,3.1218293,0,0,22.894464
New Zealand,1992,3.0693219,0,0.000690909,21.092667
New Zealand,1993,3.2180853,0,0.000985859,23.492899
New Zealand,1994,3.0746424,0,0.001010101,25.83708
New Zealand,1995,3.0245616,0,0.001010101,27.534758
New Zealand,1996,2.9514518,0,0.008326262,26.18293
New Zealand,1997,3.0464327,0,0.013593555,23.258162
New Zealand,1998,3.3079102,0,0.022069696,25.319334
New Zealand,1999,3.5562158,0,0.03899293,22.919535
New Zealand,2000,3.7408855,0,0.12020808,24.434969
New Zealand,2001,3.5297565,0,0.13898788,21.681162
New Zealand,2002,3.3669994,0,0.15548317,24.873026
New Zealand,2003,3.2766335,0,0.14654097,23.622797
New Zealand,2004,3.3947048,0,0.36153665,27.240088
New Zealand,2005,3.8075435,0,0.6143859,23.327555
New Zealand,2006,4.0715566,0,0.6222169,23.573221
New Zealand,2007,4.2583714,0.003405895,0.92987984,23.6405
New Zealand,2008,4.893002,0.003455616,1.0584577,22.347338
New Zealand,2009,5.582571,0.003589863,1.4764609,24.217442
New Zealand,2010,6.608745,0.003828525,1.6371758,24.726507
New Zealand,2011,6.9373813,0.004126869,1.9572189,25.110668
New Zealand,2012,7.1866794,0.004822949,2.0791955,22.896656
New Zealand,2013,7.578271,0.006701959,2.0218704,23.029074
New Zealand,2014,8.363213,0.018797714,2.210925,24.318062
New Zealand,2015,8.959386,0.036830876,2.36413,24.529945
New Zealand,2016,8.945971,0.05674612,2.3407655,25.93505
New Zealand,2017,8.977402,0.07709482,2.091049,25.175854
New Zealand,2018,8.898494,0.10066275,2.0679657,26.25458
New Zealand,2019,8.981838,0.127903,2.2556674,25.598652
New Zealand,2020,9.015269,0.16111544,2.309158,24.266592
New Zealand,2021,9.175668,0.2104717,2.644358,24.234734
New Zealand,2022,9.196881,0.28559086,2.8656576,26.276207
New Zealand,2023,8.8856125,0.37465358,3.238395,26.574657
New Zealand,2024,9.793521,0.60716313,3.958227,23.797873
Non-OECD (EI),1965,0,0,0,204.95503
Non-OECD (EI),1966,0,0,0,224.41562
Non-OECD (EI),1967,0,0,0,226.13533
Non-OECD (EI),1968,0,0,0,257.94876
Non-OECD (EI),1969,0,0,0,282.72205
Non-OECD (EI),1970,0.57093334,0,0,311.49374
Non-OECD (EI),1971,2.241386,0,0,327.89908
Non-OECD (EI),1972,2.2435975,0,0,346.18478
Non-OECD (EI),1973,2.3887706,0,0,362.36978
Non-OECD (EI),1974,2.5111551,0,0,399.92545
Non-OECD (EI),1975,2.797168,0,0,416.35663
Non-OECD (EI),1976,3.2653003,0,0,446.9197
Non-OECD (EI),1977,3.5918486,0,0,488.42285
Non-OECD (EI),1978,3.9769168,0,0,539.35913
Non-OECD (EI),1979,4.901943,0,0,573.9957
Non-OECD (EI),1980,6.315481,0,0,617.33356
Non-OECD (EI),1981,8.681936,0,0,637.77386
Non-OECD (EI),1982,9.299696,0,0,639.1586
Non-OECD (EI),1983,11.076061,0,0,664.69006
Non-OECD (EI),1984,11.314792,0,0,725.04443
Non-OECD (EI),1985,11.825258,0,0,764.231
Non-OECD (EI),1986,12.037505,0,0,796.82776
Non-OECD (EI),1987,11.805917,0,0,822.0154
Non-OECD (EI),1988,12.002912,0,0,872.10266
Non-OECD (EI),1989,12.963703,0,0,893.4253
Non-OECD (EI),1990,15.445664,0.002,0.034333333,925.75946
Non-OECD (EI),1991,15.501315,0.002,0.12300091,961.22644
Non-OECD (EI),1992,16.650942,0.003,0.22078313,973.9785
Non-OECD (EI),1993,16.340818,0.004008,0.31203565,1030.4474
Non-OECD (EI),1994,18.357477,0.005018,0.5899073,1087.6791
Non-OECD (EI),1995,22.05613,0.008042101,1.1282852,1127.9578
Non-OECD (EI),1996,23.16015,0.015100606,1.0020291,1125.287
Non-OECD (EI),1997,26.537088,0.017125607,1.228866,1144.4614
Non-OECD (EI),1998,29.019012,0.020160606,1.5017252,1197.4895
Non-OECD (EI),1999,33.75324,0.023270616,2.039237,1203.7592
Non-OECD (EI),2000,38.301823,0.043817446,2.4845295,1245.7386
Non-OECD (EI),2001,40.691372,0.06325795,3.433199,1279.4312
Non-OECD (EI),2002,42.608406,0.08561688,3.6532056,1303.5369
Non-OECD (EI),2003,46.15478,0.11142536,4.448027,1323.9547
Non-OECD (EI),2004,49.65399,0.13435523,7.644248,1486.5562
Non-OECD (EI),2005,53.350132,0.1576311,9.266881,1569.437
Non-OECD (EI),2006,59.995644,0.20733984,14.9255,1656.7483
Non-OECD (EI),2007,69.157585,0.29858592,19.880672,1742.2897
Non-OECD (EI),2008,80.87646,0.38713455,31.306509,1865.9727
Non-OECD (EI),2009,93.12936,0.6037891,48.64374,1877.7566
Non-OECD (EI),2010,111.18256,1.3239627,76.53694,2023.4028
Non-OECD (EI),2011,118.51623,4.736179,108.65682,2048.8877
Non-OECD (EI),2012,127.67051,9.242483,146.45685,2192.89
Non-OECD (EI),2013,142.52426,18.007584,191.18544,2321.9849
Non-OECD (EI),2014,166.36372,38.203026,226.11429,2444.5442
Non-OECD (EI),2015,178.55107,61.48912,270.76944,2447.5952
Non-OECD (EI),2016,189.96475,99.59833,353.04538,2556.8323
Non-OECD (EI),2017,210.74481,167.87987,441.81125,2612.8438
Non-OECD (EI),2018,249.24556,251.54231,523.3052,2699.7231
Non-OECD (EI),2019,271.4561,330.94894,588.34717,2787.7488
Non-OECD (EI),2020,301.8435,407.3738,656.54034,2863.818
Non-OECD (EI),2021,336.86612,517.10596,883.2033,2843.1897
Non-OECD (EI),2022,361.79214,669.0926,1013.2963,2938.695
Non-OECD (EI),2023,384.77655,889.37274,1177.5216,2869.6057
Non-OECD (EI),2024,402.12833,1213.6372,1308.1718,3013.8513
North America,1965,13.332232,0,0,327.6461
North America,1966,14.062007,0,0,342.9609
North America,1967,14.073571,0,0,374.1698
North America,1968,15.546045,0,0,379.19272
North America,1969,16.22706,0,0,422.48953
North America,1970,16.235903,0,0,429.39407
North America,1971,17.696413,0,0,452.5339
North America,1972,19.67998,0,0,479.2899
North America,1973,21.274693,0,0,492.72952
North America,1974,22.032265,0,0,538.42413
North America,1975,21.645302,0,0,527.3913
North America,1976,25.696754,0,0,523.85376
North America,1977,27.112122,0,0,468.93967
North America,1978,28.528788,0,0,542.9264
North America,1979,30.080036,0,0,554.30054
North America,1980,30.871222,0,0,556.6706
North America,1981,32.67571,0,0,564.75195
North America,1982,32.462154,0,0,603.0476
North America,1983,35.799706,0.003,0.00269495,632.9343
North America,1984,41.89543,0.00530101,0.006555555,645.91675
North America,1985,41.873886,0.010737374,0.006820202,628.85596
North America,1986,46.113422,0.014173738,0.005231313,640.286
North America,1987,51.64095,0.01060303,0.004576768,602.81836
North America,1988,51.845024,0.009185859,0.001879798,570.43506
North America,1989,59.593136,0.2531323,2.1343768,602.9673
North America,1990,69.392914,0.37179494,2.819687,625.3437
North America,1991,73.09618,0.4802529,2.9836779,629.84656
North America,1992,78.96759,0.4138971,2.9766898,605.5158
North America,1993,81.05549,0.48121452,3.097906,641.8483
North America,1994,81.16244,0.50892544,3.5537062,620.0209
North America,1995,79.55623,0.5233137,3.2699928,685.4456
North America,1996,81.52363,0.553236,3.3646922,748.17206
North America,1997,82.925385,0.5456431,3.4789815,744.9706
North America,1998,83.42176,0.5417646,3.2065902,692.1732
North America,1999,85.13619,0.53870624,4.8234224,711.7536
North America,2000,86.02614,0.5425887,6.1472874,679.51245
North America,2001,87.10879,0.603293,7.3798866,585.2815
North America,2002,92.44937,0.63404346,11.200103,648.4932
North America,2003,92.23,0.64368576,12.304386,643.2528
North America,2004,93.81528,0.7244296,15.602357,644.45514
North America,2005,94.69784,0.7835996,19.885897,675.86255
North America,2006,94.62516,0.8639244,29.770735,689.3802
North America,2007,96.72147,1.1415055,38.422153,658.28375
North America,2008,95.28675,1.7021077,60.302902,689.91394
North America,2009,95.904,2.236723,82.48513,687.98846
North America,2010,100.01,3.351158,106.375084,669.2185
North America,2011,100.81685,5.445939,134.32039,751.2017
North America,2012,103.15744,10.199857,158.90797,710.9693
North America,2013,108.03537,17.905542,187.14879,710.63214
North America,2014,110.69829,31.911573,205.82605,700.4833
North America,2015,111.1432,43.576576,232.5834,683.4095
North America,2016,112.07415,60.423866,274.98212,703.9202
North America,2017,111.482925,84.74899,303.46472,752.08673
North America,2018,109.78206,103.67752,327.19458,736.91907
North America,2019,105.757,125.222305,354.69608,714.04425
North America,2020,102.83572,156.16212,402.59412,724.84454
North America,2021,102.12651,196.392,446.65485,697.9338
North America,2022,98.684586,238.75438,504.56857,717.9719
North America,2023,94.43968,279.63977,492.97604,649.7922
North America,2024,92.25913,348.95993,530.1672,636.0392
North America (EI),1965,13.332232,0,0,325.92508
North America (EI),1966,14.062007,0,0,341.0549
North America (EI),1967,14.073571,0,0,372.1618
North America (EI),1968,15.546045,0,0,376.9967
North America (EI),1969,16.22706,0,0,420.0725
North America (EI),1970,16.235903,0,0,426.63437
North America (EI),1971,16.584414,0,0,449.287
North America (EI),1972,18.67298,0,0,475.886
North America (EI),1973,20.150692,0,0,489.2377
North America (EI),1974,20.867266,0,0,534.65967
North America (EI),1975,20.272303,0,0,523.8668
North America (EI),1976,23.850754,0,0,519.7665
North America (EI),1977,25.197123,0,0,465.19727
North America (EI),1978,26.408787,0,0,537.7995
North America (EI),1979,28.120037,0,0,548.06433
North America (EI),1980,28.871117,0,0,550.0601
North America (EI),1981,30.239603,0,0,557.14276
North America (EI),1982,29.84005,0,0,596.2483
North America (EI),1983,33.2426,0.003,0.00269495,625.3626
North America (EI),1984,39.356327,0.00530101,0.006555555,637.31323
North America (EI),1985,39.710896,0.010737374,0.006820202,619.25464
North America (EI),1986,43.96067,0.014173738,0.005231313,628.9075
North America (EI),1987,49.39543,0.01060303,0.004576768,590.90137
North America (EI),1988,49.512062,0.009185859,0.001879798,557.65576
North America (EI),1989,57.006268,0.2531323,2.1343768,590.52814
North America (EI),1990,66.537315,0.37179494,2.819687,612.4452
North America (EI),1991,70.36828,0.48025286,2.9836779,617.2273
North America (EI),1992,75.645935,0.4138971,2.9766898,593.414
North America (EI),1993,78.241486,0.48121452,3.0961888,628.11975
North America (EI),1994,78.30638,0.50892544,3.5459282,607.4682
North America (EI),1995,76.81739,0.5233137,3.2622151,672.87823
North America (EI),1996,78.53903,0.55323595,3.3347363,733.47784
North America (EI),1997,79.87155,0.5456431,3.3952475,731.01483
North America (EI),1998,80.742966,0.5417646,3.1332586,677.5521
North America (EI),1999,81.48087,0.5386052,4.7123313,694.3183
North America (EI),2000,81.85851,0.5419337,5.932759,662.5963
North America (EI),2001,82.750084,0.60193,7.1523848,570.19635
North America (EI),2002,87.906525,0.6323344,10.884869,632.30383
North America (EI),2003,87.69915,0.6414438,12.009471,625.9625
North America (EI),2004,89.011734,0.7213956,15.251607,626.1294
North America (EI),2005,89.89099,0.7749006,19.576908,656.09296
North America (EI),2006,89.507706,0.85543215,29.37578,668.87775
North America (EI),2007,91.11054,1.1304106,38.053185,638.0052
North America (EI),2008,89.4266,1.6870626,59.965836,667.7655
North America (EI),2009,89.64899,2.2119603,81.87046,666.9425
North America (EI),2010,93.35958,3.299592,105.57163,645.85547
North America (EI),2011,93.95604,5.3516192,133.2274,728.0859
North America (EI),2012,95.3974,9.986821,157.24394,686.15216
North America (EI),2013,99.57421,17.644686,184.86508,686.2969
North America (EI),2014,101.96342,31.557364,202.73344,677.14374
North America (EI),2015,102.120766,42.52341,228.35649,659.53784
North America (EI),2016,102.398254,58.67753,270.59662,679.2273
North America (EI),2017,102.0387,82.55318,299.0048,722.2716
North America (EI),2018,99.79621,101.01171,321.32828,707.64264
North America (EI),2019,94.34047,121.69058,348.4737,690.8404
North America (EI),2020,91.73163,151.94875,396.81894,696.1422
North America (EI),2021,90.57754,191.39188,440.38858,666.1094
North America (EI),2022,87.72705,233.22487,498.69067,684.5576
North America (EI),2023,83.34661,273.0859,486.60574,622.7714
North America (EI),2024,81.52286,341.3694,524.6193,605.45276
North Macedonia,1990,0,0,0,0.491
North Macedonia,1991,0,0,0,0.848
North Macedonia,1992,0,0,0,0.848
North Macedonia,1993,0,0,0,0.522
North Macedonia,1994,0,0,0,0.695
North Macedonia,1995,0,0,0,0.801
North Macedonia,1996,0,0,0,0.85
North Macedonia,1997,0,0,0,0.9
North Macedonia,1998,0,0,0,1.083
North Macedonia,1999,0,0,0,1.389
North Macedonia,2000,0,0,0,1.17
North Macedonia,2001,0,0,0,0.626
North Macedonia,2002,0,0,0,0.757
North Macedonia,2003,0,0,0,1.374
North Macedonia,2004,0,0,0,1.482
North Macedonia,2005,0,0,0,1.492
North Macedonia,2006,0,0,0,1.65
North Macedonia,2007,0,0,0,1.01
North Macedonia,2008,0,0,0,0.84
North Macedonia,2009,0,0,0,1.27
North Macedonia,2010,0,0.000026,0,2.431
North Macedonia,2011,0,0.001173,0,1.433
North Macedonia,2012,0,0.002836,0,1.041
North Macedonia,2013,0,0.009051,0,1.583967
North Macedonia,2014,0,0.014382,0.070633,1.206651
North Macedonia,2015,0.020219,0.0226,0.120767,1.865193
North Macedonia,2016,0.036033,0.0237,0.109483,1.897345
North Macedonia,2017,0.051551,0.023751,0.11048,1.110279
North Macedonia,2018,0.05405,0.022788,0.097338,1.791368
North Macedonia,2019,0.055103,0.023225436,0.101806,1.163674
North Macedonia,2020,0.057298,0.024161914,0.116885,1.277143
North Macedonia,2021,0.053818,0.050999276,0.103336,1.451623
North Macedonia,2022,0.05138,0.10088801,0.107656,1.345315
North Macedonia,2023,0.065247,0.35547403,0.157647,1.622933
North Macedonia,2024,0.06293088,0.31199634,0.165916,1.366363
Norway,1965,0,0,0,49.452
Norway,1966,0,0,0,48.744
Norway,1967,0,0,0,53.301
Norway,1968,0,0,0,60.205
Norway,1969,0,0,0,57.371
Norway,1970,0,0,0,57.808
Norway,1971,0,0,0,63.245
Norway,1972,0,0,0,67.417
Norway,1973,0,0,0,72.867
Norway,1974,0,0,0,76.597
Norway,1975,0,0,0,77.33
Norway,1976,0,0,0,81.933
Norway,1977,0,0,0,72.022
Norway,1978,0,0,0,80.706
Norway,1979,0,0,0,88.698
Norway,1980,0,0,0,83.613
Norway,1981,0,0,0,92.834
Norway,1982,0,0,0,92.499
Norway,1983,0,0,0,105.688
Norway,1984,0,0,0,105.903
Norway,1985,0.005,0,0,102.383
Norway,1986,0.026,0,0,96.201
Norway,1987,0.021,0,0,103.273
Norway,1988,0.027,0,0,108.857
Norway,1989,0.029,0,0,118.4
Norway,1990,0.213,0,0,121.145
Norway,1991,0.209,0,0,110.134
Norway,1992,0.227,0,0,116.671
Norway,1993,0.243,0,0.007,119.233
Norway,1994,0.27,0,0.009,111.643
Norway,1995,0.289,0,0.01,121.53
Norway,1996,0.303,0,0.009,103.862
Norway,1997,0.241,0,0.011,109.775
Norway,1998,0.27,0,0.011,115.703
Norway,1999,0.273,0,0.025,121.452
Norway,2000,0.256,0.0053,0.031,141.818
Norway,2001,0.255,0.0053,0.027,120.463
Norway,2002,0.25,0.0053,0.075,129.372
Norway,2003,0.33,0.0062,0.218,105.48
Norway,2004,0.359,0.0062,0.252,108.781
Norway,2005,0.333,0.0062,0.499,135.688
Norway,2006,0.388,0.0071,0.636,119.369
Norway,2007,0.386,0.0071,0.892,133.656
Norway,2008,0.397,0.0074,0.913,139.044
Norway,2009,0.227,0.0077,0.977,125.283
Norway,2010,0.349,0.0081,0.879,116.739
Norway,2011,0.339,0.0085,1.283,120.279
Norway,2012,0.326,0.0089,1.548,141.724
Norway,2013,0.396,0.0098,1.881,128.138
Norway,2014,0.2531,0.0116,2.217,135.466
Norway,2015,0.253,0.0134,2.515,137.302
Norway,2016,0.233,0.0238,2.116,142.807
Norway,2017,0.259,0.039961,2.854,142.366
Norway,2018,0.204168,0.060876,3.877,138.97115
Norway,2019,0.253005,0.10502,5.525,125.28956
Norway,2020,0.23981,0.13368152,9.911,140.9238
Norway,2021,0.21519,0.108939,11.769184,143.96523
Norway,2022,0.238117,0.172866,14.809859,128.23982
Norway,2023,0.24917,0.357619,13.965093,136.7138
Norway,2024,0.13159631,0.5535703,14.523888,139.57597
OECD (EI),1965,17.985231,0,0,718.24304
OECD (EI),1966,19.806007,0,0,759.40137
OECD (EI),1967,19.98657,0,0,779.607
OECD (EI),1968,22.120045,0,0,801.3399
OECD (EI),1969,23.257965,0,0,839.02045
OECD (EI),1970,25.130964,0,0,863.15594
OECD (EI),1971,25.646908,0,0,899.3431
OECD (EI),1972,27.645178,0,0,938.4442
OECD (EI),1973,29.70708,0,0,940.6431
OECD (EI),1974,31.77793,0,0,1031.3062
OECD (EI),1975,32.014915,0,0,1032.5269
OECD (EI),1976,35.52575,0,0,996.2169
OECD (EI),1977,37.300194,0,0,1003.2495
OECD (EI),1978,39.319733,0,0.003,1075.0232
OECD (EI),1979,41.597313,0,0.006,1121.1904
OECD (EI),1980,43.401985,0,0.0105,1114.3158
OECD (EI),1981,44.804237,0,0.0105,1131.1296
OECD (EI),1982,52.409256,0,0.0185,1161.7495
OECD (EI),1983,57.27887,0.003,0.03279495,1213.0789
OECD (EI),1984,65.03136,0.006311111,0.044755556,1216.329
OECD (EI),1985,66.87732,0.011747475,0.064220205,1215.0127
OECD (EI),1986,73.405876,0.015183838,0.13883132,1209.2454
OECD (EI),1987,79.710106,0.01060303,0.19537677,1211.177
OECD (EI),1988,82.158,0.010195959,0.3315798,1226.2461
OECD (EI),1989,91.70866,0.26222324,2.6497767,1194.1617
OECD (EI),1990,101.77869,0.38624996,3.5981371,1232.8625
OECD (EI),1991,106.761894,0.5032229,3.9631057,1247.3176
OECD (EI),1992,114.50898,0.46357912,4.5120287,1234.3362
OECD (EI),1993,119.14004,0.5526695,5.392133,1310.8732
OECD (EI),1994,122.31996,0.5919649,6.5418224,1268.2263
OECD (EI),1995,124.58623,0.63084066,7.1438384,1355.4312
OECD (EI),1996,127.543564,0.68412936,8.213572,1391.5278
OECD (EI),1997,134.87463,0.7325302,10.799351,1416.8943
OECD (EI),1998,139.1984,0.79169136,14.427535,1383.4438
OECD (EI),1999,142.89484,0.88201725,19.18766,1396.7095
OECD (EI),2000,146.6192,1.0143137,28.925018,1400.9427
OECD (EI),2001,151.38397,1.3587534,34.946808,1299.1776
OECD (EI),2002,164.16138,1.7113976,48.728584,1322.6084
OECD (EI),2003,172.2768,2.1410785,58.836582,1298.979
OECD (EI),2004,186.42825,2.8337533,77.974144,1329.9746
OECD (EI),2005,202.12547,4.024476,95.360374,1341.8184
OECD (EI),2006,212.07332,5.547741,118.57733,1365.4841
OECD (EI),2007,226.14325,7.5070214,151.62392,1330.1201
OECD (EI),2008,235.05643,12.293462,190.10593,1385.6204
OECD (EI),2009,245.10861,20.45548,228.15358,1368.5773
OECD (EI),2010,267.19852,32.59723,269.87213,1406.7097
OECD (EI),2011,278.5215,61.007313,332.26968,1443.6885
OECD (EI),2012,301.0808,92.27348,384.354,1448.5443
OECD (EI),2013,318.8538,120.60189,444.66696,1466.0088
OECD (EI),2014,335.7458,159.09143,480.12527,1444.5282
OECD (EI),2015,355.74625,195.0444,560.9826,1431.5704
OECD (EI),2016,357.18576,228.41644,609.6189,1459.122
OECD (EI),2017,365.48483,278.00467,700.72015,1455.5743
OECD (EI),2018,375.42764,324.03113,747.8827,1488.8727
OECD (EI),2019,380.7424,375.57812,833.91223,1454.8772
OECD (EI),2020,386.88922,449.90756,939.22626,1495.31
OECD (EI),2021,404.7512,535.68506,977.4058,1450.4764
OECD (EI),2022,399.64133,653.55396,1096.8365,1396.0969
OECD (EI),2023,386.85815,761.5259,1145.2137,1391.1471
OECD (EI),2024,390.30582,898.0961,1202.8589,1439.0575
Oceania,1965,1.644,0,0,17.708536
Oceania,1966,1.643,0,0,18.150476
Oceania,1967,1.4239999,0,0,18.826645
Oceania,1968,1.5769999,0,0,19.723782
Oceania,1969,1.608,0,0,20.3204
Oceania,1970,1.534,0,0,22.841106
Oceania,1971,1.519,0,0,25.901428
Oceania,1972,1.537,0,0,26.81792
Oceania,1973,1.5810001,0,0,27.38251
Oceania,1974,2.5080576,0,0,29.062809
Oceania,1975,2.5951629,0,0,31.551437
Oceania,1976,2.538847,0,0,29.65285
Oceania,1977,2.4070048,0,0,28.264153
Oceania,1978,2.4061627,0,0,30.334946
Oceania,1979,2.295584,0,0,32.68949
Oceania,1980,2.3564787,0,0,32.831245
Oceania,1981,2.342584,0,0,33.546143
Oceania,1982,2.4843206,0,0,31.074375
Oceania,1983,2.417384,0,0,31.875162
Oceania,1984,2.5794313,0,0,33.502716
Oceania,1985,2.4662082,0,0,33.64837
Oceania,1986,2.5430346,0,0,36.123497
Oceania,1987,2.5479002,0,0,35.54235
Oceania,1988,2.8182828,0,0,37.2971
Oceania,1989,3.388135,0,0,36.812527
Oceania,1990,3.7124426,0,0,37.9448
Oceania,1991,3.8413293,0.00545,0,38.547966
Oceania,1992,3.739322,0.0121,0.000690909,37.034164
Oceania,1993,3.8880854,0.0146,0.002985859,39.879898
Oceania,1994,3.7711425,0.0174,0.006510101,41.98708
Oceania,1995,3.8500617,0.02115,0.008010102,43.165756
Oceania,1996,3.8979518,0.0256,0.015326262,42.15143
Oceania,1997,4.0434327,0.03065,0.021093555,39.210663
Oceania,1998,4.3889103,0.0356,0.040069696,41.117332
Oceania,1999,4.689716,0.0406,0.08199293,39.201035
Oceania,2000,4.6303854,0.04675,0.2542081,40.901466
Oceania,2001,4.3272567,0.05415,0.4259879,37.804665
Oceania,2002,4.6337996,0.0583,0.6890332,40.968025
Oceania,2003,4.9684334,0.0632,0.85059094,39.833347
Oceania,2004,6.2099547,0.07295,1.1565367,42.92674
Oceania,2005,7.6785436,0.08405,1.9134359,38.793255
Oceania,2006,8.004057,0.0975,2.784317,38.518322
Oceania,2007,8.533371,0.117155895,3.7819798,36.68945
Oceania,2008,8.589102,0.14265561,4.5169077,34.162487
Oceania,2009,8.369371,0.29383188,5.914211,36.85949
Oceania,2010,9.050295,0.9814768,6.622176,38.472507
Oceania,2011,9.511332,2.0486734,8.389219,44.68267
Oceania,2012,10.28453,2.416823,9.804195,39.932655
Oceania,2013,10.909921,3.854102,11.28087,42.118073
Oceania,2014,11.9095745,4.970798,11.987926,38.802063
Oceania,2015,12.637447,6.232355,14.197132,38.616516
Oceania,2016,12.573483,7.4965215,15.38047,43.56447
Oceania,2017,12.539085,8.994652,15.30184,38.67557
Oceania,2018,12.486643,12.432745,18.329922,43.56594
Oceania,2019,12.449564,18.424479,21.727354,39.619457
Oceania,2020,12.4256935,24.005657,24.91605,38.687546
Oceania,2021,12.519712,31.40428,29.440233,40.177418
Oceania,2022,12.383467,37.82969,32.91596,42.936966
Oceania,2023,12.011295,45.369,35.106308,41.653835
Oceania,2024,12.779572,50.819553,36.69633,36.64745
Oman,1965,0,0,0,0
Oman,1966,0,0,0,0
Oman,1967,0,0,0,0
Oman,1968,0,0,0,0
Oman,1969,0,0,0,0
Oman,1970,0,0,0,0
Oman,1971,0,0,0,0
Oman,1972,0,0,0,0
Oman,1973,0,0,0,0
Oman,1974,0,0,0,0
Oman,1975,0,0,0,0
Oman,1976,0,0,0,0
Oman,1977,0,0,0,0
Oman,1978,0,0,0,0
Oman,1979,0,0,0,0
Oman,1980,0,0,0,0
Oman,1981,0,0,0,0
Oman,1982,0,0,0,0
Oman,1983,0,0,0,0
Oman,1984,0,0,0,0
Oman,1985,0,0,0,0
Oman,1986,0,0,0,0
Oman,1987,0,0,0,0
Oman,1988,0,0,0,0
Oman,1989,0,0,0,0
Oman,1990,0,0,0,0
Oman,1991,0,0,0,0
Oman,1992,0,0,0,0
Oman,1993,0,0,0,0
Oman,1994,0,0,0,0
Oman,1995,0,0,0,0
Oman,1996,0,0,0,0
Oman,1997,0,0,0,0
Oman,1998,0,0,0,0
Oman,1999,0,0,0,0
Oman,2000,0,0,0,0
Oman,2001,0,0,0,0
Oman,2002,0,0,0,0
Oman,2003,0,0,0,0
Oman,2004,0,0,0,0
Oman,2005,0,0,0,0
Oman,2006,0,0,0,0
Oman,2007,0,0,0,0
Oman,2008,0,0,0,0
Oman,2009,0,0,0,0
Oman,2010,0,0,0,0
Oman,2011,0,0,0,0
Oman,2012,0,0,0,0
Oman,2013,0,0.0012,0,0
Oman,2014,0,0.0012,0,0
Oman,2015,0,0.0037,0,0
Oman,2016,0,0.004196,0,0
Oman,2017,0,0.01556,0,0
Oman,2018,0,0.015712,0,0
Oman,2019,0,0.016555,0.0087,0
Oman,2020,0,0.055662,0.1043,0
Oman,2021,0,0.683523,0.119071,0
Oman,2022,0,1.8464189,0.11511274,0
Oman,2023,0,1.9149354,0.12131525,0
Oman,2024,0,1.9201818,0.12164762,0
Other Asia Pacific (EI),1965,0,0,0,10.046
Other Asia Pacific (EI),1966,0,0,0,10.029
Other Asia Pacific (EI),1967,0,0,0,10.241
Other Asia Pacific (EI),1968,0,0,0,10.258
Other Asia Pacific (EI),1969,0,0,0,10.346
Other Asia Pacific (EI),1970,0,0,0,10.377
Other Asia Pacific (EI),1971,0,0,0,10.651
Other Asia Pacific (EI),1972,0,0,0,11.061
Other Asia Pacific (EI),1973,0,0,0,11.236
Other Asia Pacific (EI),1974,0,0,0,11.518
Other Asia Pacific (EI),1975,0,0,0,11.871
Other Asia Pacific (EI),1976,0,0,0,12.33
Other Asia Pacific (EI),1977,0,0,0,12.502
Other Asia Pacific (EI),1978,0,0,0,12.893
Other Asia Pacific (EI),1979,0,0,0,13.788
Other Asia Pacific (EI),1980,0,0,0,13.904415
Other Asia Pacific (EI),1981,0,0,0,14.09604
Other Asia Pacific (EI),1982,0,0,0,14.592532
Other Asia Pacific (EI),1983,0,0,0,14.803022
Other Asia Pacific (EI),1984,0.001052632,0,0,15.207169
Other Asia Pacific (EI),1985,0.007,0,0,16.720013
Other Asia Pacific (EI),1986,0.004,0,0,17.790367
Other Asia Pacific (EI),1987,0.006,0,0,18.80091
Other Asia Pacific (EI),1988,0.007,0,0,20.77865
Other Asia Pacific (EI),1989,0.007,0,0,21.3085
Other Asia Pacific (EI),1990,0.021777777,0,0,22.273935
Other Asia Pacific (EI),1991,0.024666667,0,0,21.562082
Other Asia Pacific (EI),1992,0.026666667,0,0,20.659893
Other Asia Pacific (EI),1993,0.02388889,0,0,20.237663
Other Asia Pacific (EI),1994,0.028666668,0,0,21.236698
Other Asia Pacific (EI),1995,0.031666666,0,0,21.68423
Other Asia Pacific (EI),1996,0.027,0,0.001640218,20.675007
Other Asia Pacific (EI),1997,0.0195,0.000002,0.004917092,18.581635
Other Asia Pacific (EI),1998,0.0166,0.000012,0.005854207,18.358118
Other Asia Pacific (EI),1999,0.012,0.000009,0.005816067,19.578995
Other Asia Pacific (EI),2000,0.137312,0.001321,0.007372049,21.498957
Other Asia Pacific (EI),2001,0.18182002,0.003286,0.006910847,22.552162
