country_area,year,renewable_share
High-income countries,1994,6.271115
High-income countries,1995,6.5047336
High-income countries,1996,6.373881
High-income countries,1997,6.5547876
High-income countries,1998,6.458383
High-income countries,1999,6.447729
High-income countries,2000,6.4253664
High-income countries,2001,6.1406026
High-income countries,2002,6.1690683
High-income countries,2003,6.0501575
High-income countries,2004,6.190335
High-income countries,2005,6.3230867
High-income countries,2006,6.50202
High-income countries,2007,6.5784144
High-income countries,2008,6.9944525
High-income countries,2009,7.594045
High-income countries,2010,7.6271896
High-income countries,2011,8.0822
High-income countries,2012,8.504875
High-income countries,2013,8.934967
High-income countries,2014,9.190892
High-income countries,2015,9.453437
High-income countries,2016,9.776221
High-income countries,2017,10.107229
High-income countries,2018,10.372641
High-income countries,2019,10.728783
High-income countries,2020,12.222819
High-income countries,2021,12.07041
High-income countries,2022,12.450634
High-income countries,2023,13.158785
High-income countries,2024,13.73302
Hong Kong,1965,0
Hong Kong,1966,0
Hong Kong,1967,0
Hong Kong,1968,0
Hong Kong,1969,0
Hong Kong,1970,0
Hong Kong,1971,0
Hong Kong,1972,0
Hong Kong,1973,0
Hong Kong,1974,0
Hong Kong,1975,0
Hong Kong,1976,0
Hong Kong,1977,0
Hong Kong,1978,0
Hong Kong,1979,0
Hong Kong,1980,0
Hong Kong,1981,0
Hong Kong,1982,0
Hong Kong,1983,0
Hong Kong,1984,0
Hong Kong,1985,0
Hong Kong,1986,0
Hong Kong,1987,0
Hong Kong,1988,0
Hong Kong,1989,0
Hong Kong,1990,0
Hong Kong,1991,0
Hong Kong,1992,0
Hong Kong,1993,0
Hong Kong,1994,0
Hong Kong,1995,0
Hong Kong,1996,0
Hong Kong,1997,0
Hong Kong,1998,0
Hong Kong,1999,0
Hong Kong,2000,0
Hong Kong,2001,0
Hong Kong,2002,0
Hong Kong,2003,0
Hong Kong,2004,0
Hong Kong,2005,0
Hong Kong,2006,0.000649379
Hong Kong,2007,0.000756718
Hong Kong,2008,0.000752789
Hong Kong,2009,0.000933929
Hong Kong,2010,0.052891526
Hong Kong,2011,0.13663624
Hong Kong,2012,0.060606427
Hong Kong,2013,0.16025339
Hong Kong,2014,0.15070218
Hong Kong,2015,0.20457876
Hong Kong,2016,0.20557581
Hong Kong,2017,0.20910135
Hong Kong,2018,0.24012747
Hong Kong,2019,0.25291535
Hong Kong,2020,0.46209586
Hong Kong,2021,0.6541301
Hong Kong,2022,0.9266648
Hong Kong,2023,1.0476631
Hong Kong,2024,1.0481005
Hungary,1965,0.11263576
Hungary,1966,0.14819166
Hungary,1967,0.12733713
Hungary,1968,0.13320886
Hungary,1969,0.13277733
Hungary,1970,0.11416027
Hungary,1971,0.120620094
Hungary,1972,0.13386396
Hungary,1973,0.11350439
Hungary,1974,0.088322945
Hungary,1975,0.1678884
Hungary,1976,0.15907438
Hungary,1977,0.1366182
Hungary,1978,0.11830802
Hungary,1979,0.12640211
Hungary,1980,0.09667279
Hungary,1981,0.14649671
Hungary,1982,0.13803582
Hungary,1983,0.13698673
Hungary,1984,0.15577456
Hungary,1985,0.12930903
Hungary,1986,0.12910019
Hungary,1987,0.13569047
Hungary,1988,0.13896172
Hungary,1989,0.1333818
Hungary,1990,0.16984051
Hungary,1991,0.20391937
Hungary,1992,0.20175427
Hungary,1993,0.20971869
Hungary,1994,0.20793031
Hungary,1995,0.21955672
Hungary,1996,0.2509772
Hungary,1997,0.26928234
Hungary,1998,0.21414758
Hungary,1999,0.2447152
Hungary,2000,0.24920407
Hungary,2001,0.25638357
Hungary,2002,0.23765965
Hungary,2003,0.3454164
Hungary,2004,0.9845928
Hungary,2005,1.8823912
Hungary,2006,1.5568607
Hungary,2007,2.042377
Hungary,2008,3.0945432
Hungary,2009,3.9465206
Hungary,2010,3.9990225
Hungary,2011,3.6717165
Hungary,2012,3.8068593
Hungary,2013,4.115048
Hungary,2014,4.8198676
Hungary,2015,4.592733
Hungary,2016,4.567204
Hungary,2017,4.454482
Hungary,2018,4.840078
Hungary,2019,5.631988
Hungary,2020,6.8065085
Hungary,2021,7.7242503
Hungary,2022,8.957309
Hungary,2023,10.885689
Hungary,2024,12.705954
Iceland,1965,23.830643
Iceland,1966,22.10476
Iceland,1967,23.785294
Iceland,1968,23.236818
Iceland,1969,29.321117
Iceland,1970,40.21154
Iceland,1971,40.226406
Iceland,1972,41.13478
Iceland,1973,43.569084
Iceland,1974,45.901764
Iceland,1975,47.03693
Iceland,1976,48.490498
Iceland,1977,49.07211
Iceland,1978,48.61526
Iceland,1979,50.982555
Iceland,1980,54.467342
Iceland,1981,55.388737
Iceland,1982,60.156006
Iceland,1983,61.454582
Iceland,1984,60.73884
Iceland,1985,60.157753
Iceland,1986,60.870144
Iceland,1987,60.36693
Iceland,1988,60.846066
Iceland,1989,59.570374
Iceland,1990,59.08268
Iceland,1991,60.294716
Iceland,1992,59.703728
Iceland,1993,59.777126
Iceland,1994,59.773674
Iceland,1995,60.33307
Iceland,1996,58.578865
Iceland,1997,61.043396
Iceland,1998,63.55871
Iceland,1999,66.56568
Iceland,2000,67.0538
Iceland,2001,68.98607
Iceland,2002,69.06028
Iceland,2003,69.00925
Iceland,2004,68.28319
Iceland,2005,68.11182
Iceland,2006,70.76009
Iceland,2007,74.33723
Iceland,2008,81.016396
Iceland,2009,82.491196
Iceland,2010,83.047
Iceland,2011,83.31958
Iceland,2012,83.698906
Iceland,2013,83.281105
Iceland,2014,83.01184
Iceland,2015,82.16838
Iceland,2016,80.35699
Iceland,2017,79.3032
Iceland,2018,78.69959
Iceland,2019,80.84307
Iceland,2020,86.12636
Iceland,2021,84.494316
Iceland,2022,82.07533
Iceland,2023,81.843285
Iceland,2024,80.49809
India,1965,8.642867
India,1966,8.758059
India,1967,9.5069475
India,1968,10.26706
India,1969,10.283279
India,1970,11.150708
India,1971,11.763085
India,1972,10.844438
India,1973,11.316324
India,1974,10.27145
India,1975,11.421364
India,1976,11.392174
India,1977,11.753042
India,1978,14.048056
India,1979,12.826431
India,1980,12.743205
India,1981,12.260989
India,1982,10.437127
India,1983,9.557957
India,1984,10.000821
India,1985,9.139798
India,1986,8.661662
India,1987,7.5822268
India,1988,7.7713346
India,1989,8.257143
India,1990,8.068385
India,1991,8.530875
India,1992,7.686875
India,1993,7.58807
India,1994,8.187422
India,1995,7.258058
India,1996,6.4084535
India,1997,6.202084
India,1998,6.971399
India,1999,6.734852
India,2000,6.041602
India,2001,5.693083
India,2002,5.2175255
India,2003,5.14373
India,2004,6.8866243
India,2005,6.3590374
India,2006,7.13375
India,2007,7.276437
India,2008,6.712009
India,2009,5.9646955
India,2010,6.056765
India,2011,6.9671354
India,2012,6.20846
India,2013,6.7499924
India,2014,6.8288
India,2015,6.3568044
India,2016,6.369765
India,2017,6.792767
India,2018,7.307381
India,2019,8.1080675
India,2020,8.892713
India,2021,8.656782
India,2022,9.421208
India,2023,8.860951
India,2024,9.146443
Indonesia,1965,6.02221
Indonesia,1966,7.8977
Indonesia,1967,8.981465
Indonesia,1968,10.412337
Indonesia,1969,9.643214
Indonesia,1970,10.9461775
Indonesia,1971,3.7677922
Indonesia,1972,3.175855
Indonesia,1973,3.5537581
Indonesia,1974,3.674482
Indonesia,1975,3.1459382
Indonesia,1976,1.7560611
Indonesia,1977,2.20868
Indonesia,1978,1.4015548
Indonesia,1979,1.3692333
Indonesia,1980,1.1537104
Indonesia,1981,1.0722907
Indonesia,1982,1.1473335
Indonesia,1983,1.6290886
Indonesia,1984,1.6156492
Indonesia,1985,1.8630431
Indonesia,1986,2.8108943
Indonesia,1987,2.7396262
Indonesia,1988,2.8506546
Indonesia,1989,3.2081933
Indonesia,1990,3.596921
Indonesia,1991,3.6610518
Indonesia,1992,4.2191944
Indonesia,1993,3.6862354
Indonesia,1994,3.4040134
Indonesia,1995,3.4448495
Indonesia,1996,3.4147522
Indonesia,1997,2.4514916
Indonesia,1998,3.9267678
Indonesia,1999,3.788006
Indonesia,2000,3.6989462
Indonesia,2001,4.0958548
Indonesia,2002,3.6467195
Indonesia,2003,3.1953197
Indonesia,2004,3.4154806
Indonesia,2005,3.4936993
Indonesia,2006,3.2336276
Indonesia,2007,3.3739655
Indonesia,2008,3.6197574
Indonesia,2009,3.7359443
Indonesia,2010,4.4173155
Indonesia,2011,3.5536041
Indonesia,2012,3.5767014
Indonesia,2013,4.533771
Indonesia,2014,4.707626
Indonesia,2015,4.0030937
Indonesia,2016,5.8097644
Indonesia,2017,5.5177298
Indonesia,2018,8.029042
Indonesia,2019,8.612932
Indonesia,2020,10.643529
Indonesia,2021,11.076047
Indonesia,2022,10.207819
Indonesia,2023,10.695158
Indonesia,2024,10.95419
Iran,1965,4.9239974
Iran,1966,4.854431
Iran,1967,4.750207
Iran,1968,4.6467304
Iran,1969,4.557313
Iran,1970,4.158833
Iran,1971,4.08069
Iran,1972,4.7291536
Iran,1973,3.3493075
Iran,1974,3.253002
Iran,1975,2.930849
Iran,1976,2.9131227
Iran,1977,2.6583529
Iran,1978,4.263395
Iran,1979,3.421548
Iran,1980,3.8278081
Iran,1981,4.165084
Iran,1982,3.8717184
Iran,1983,3.1896534
Iran,1984,2.7589767
Iran,1985,2.5488431
Iran,1986,3.2529914
Iran,1987,3.3641903
Iran,1988,3.48055
Iran,1989,2.5980558
Iran,1990,2.5313313
Iran,1991,1.7714487
Iran,1992,2.6309264
Iran,1993,3.2550466
Iran,1994,1.9012783
Iran,1995,2.1884034
Iran,1996,2.1302752
Iran,1997,1.392558
Iran,1998,1.6853502
Iran,1999,1.0809332
Iran,2000,0.759674
Iran,2001,0.7697289
Iran,2002,1.3559806
Iran,2003,1.5835847
Iran,2004,1.7740965
Iran,2005,2.0141497
Iran,2006,2.3534665
Iran,2007,2.1385772
Iran,2008,0.8674409
Iran,2009,0.76722175
Iran,2010,1.1060675
Iran,2011,1.1087556
Iran,2012,1.2841341
Iran,2013,1.4233078
Iran,2014,1.3490136
Iran,2015,1.2302251
Iran,2016,1.3443363
Iran,2017,1.4622107
Iran,2018,0.8643442
Iran,2019,2.6406977
Iran,2020,1.8023287
Iran,2021,1.1396211
Iran,2022,1.1119308
Iran,2023,1.679545
Iran,2024,1.4326231
Iraq,1965,0.8542793
Iraq,1966,1.0167433
Iraq,1967,1.1508155
Iraq,1968,1.3090603
Iraq,1969,1.2493966
Iraq,1970,1.2236452
Iraq,1971,1.297324
Iraq,1972,1.1074051
Iraq,1973,1.6336726
Iraq,1974,2.301759
Iraq,1975,2.4272916
Iraq,1976,1.9213542
Iraq,1977,2.2635674
Iraq,1978,2.6705623
Iraq,1979,3.1097152
Iraq,1980,1.8936106
Iraq,1981,1.7907598
Iraq,1982,1.7004957
Iraq,1983,1.4802574
Iraq,1984,1.358091
Iraq,1985,1.1838293
Iraq,1986,1.0108386
Iraq,1987,3.719379
Iraq,1988,3.2107995
Iraq,1989,2.8272402
Iraq,1990,5.453382
Iraq,1991,3.982347
Iraq,1992,6.11391
Iraq,1993,5.4301233
Iraq,1994,4.8624654
Iraq,1995,5.564493
Iraq,1996,5.064516
Iraq,1997,4.3485928
Iraq,1998,5.4372516
Iraq,1999,4.324654
Iraq,2000,2.757229
Iraq,2001,2.8419464
Iraq,2002,3.6559691
Iraq,2003,4.2741904
Iraq,2004,4.794266
Iraq,2005,4.279442
Iraq,2006,4.4663196
Iraq,2007,4.0294313
Iraq,2008,2.239946
Iraq,2009,2.1912282
Iraq,2010,2.4037626
Iraq,2011,2.1771026
Iraq,2012,2.572119
Iraq,2013,2.4564178
Iraq,2014,1.5438972
Iraq,2015,1.3996603
Iraq,2016,1.7088044
Iraq,2017,0.9335327
Iraq,2018,0.8770615
Iraq,2019,1.9817156
Iraq,2020,1.886679
Iraq,2021,1.4838758
Iraq,2022,1.0945245
Iraq,2023,0.59808654
Iraq,2024,0.58428055
Ireland,1965,3.8769944
Ireland,1966,3.1172132
Ireland,1967,2.7175415
Ireland,1968,2.2280924
Ireland,1969,1.6817858
Ireland,1970,2.9461863
Ireland,1971,1.6429999
Ireland,1972,2.2963138
Ireland,1973,2.036341
Ireland,1974,2.4749982
Ireland,1975,1.7504191
Ireland,1976,1.943571
Ireland,1977,2.2888916
Ireland,1978,2.062349
Ireland,1979,2.2131712
Ireland,1980,2.3196359
Ireland,1981,2.4434693
Ireland,1982,2.2946222
Ireland,1983,2.2608354
Ireland,1984,2.0119767
Ireland,1985,2.3403277
Ireland,1986,2.3776634
Ireland,1987,1.7551508
Ireland,1988,2.242556
Ireland,1989,1.7407974
Ireland,1990,1.6440963
Ireland,1991,1.693989
Ireland,1992,1.8583128
Ireland,1993,1.7266221
Ireland,1994,1.9946455
Ireland,1995,1.5169723
Ireland,1996,1.5108565
Ireland,1997,1.5628481
Ireland,1998,2.0942116
Ireland,1999,1.9074942
Ireland,2000,1.9202329
Ireland,2001,1.569639
Ireland,2002,2.1063917
Ireland,2003,1.774837
Ireland,2004,2.122526
Ireland,2005,2.7161562
Ireland,2006,3.4513376
Ireland,2007,3.9341013
Ireland,2008,5.20251
Ireland,2009,6.7037754
Ireland,2010,6.1491013
Ireland,2011,9.031673
Ireland,2012,8.861001
Ireland,2013,9.647536
Ireland,2014,10.937682
Ireland,2015,12.506041
Ireland,2016,11.537235
Ireland,2017,13.692478
Ireland,2018,15.142036
Ireland,2019,17.390234
Ireland,2020,20.819122
Ireland,2021,17.798563
Ireland,2022,19.420204
Ireland,2023,21.819515
Ireland,2024,22.180317
Israel,1965,0
Israel,1966,0
Israel,1967,0
Israel,1968,0
Israel,1969,0
Israel,1970,0
Israel,1971,0
Israel,1972,0
Israel,1973,0
Israel,1974,0
Israel,1975,0
Israel,1976,0
Israel,1977,0
Israel,1978,0
Israel,1979,0
Israel,1980,0
Israel,1981,0.005900384
Israel,1982,0.005460369
Israel,1983,0.00272848
Israel,1984,0.005243999
Israel,1985,0.005654364
Israel,1986,0.016126119
Israel,1987,0.025062809
Israel,1988,0.023384228
Israel,1989,0.006705551
Israel,1990,0.006453207
Israel,1991,0.012695843
Israel,1992,0.052584913
Israel,1993,0.043412764
Israel,1994,0.03680981
Israel,1995,0.035575338
Israel,1996,0.032955565
Israel,1997,0.031393215
Israel,1998,0.029831482
Israel,1999,0.037994053
Israel,2000,0.037873413
Israel,2001,0.024316216
Israel,2002,0.08840024
Israel,2003,0.09925399
Israel,2004,0.093979426
Israel,2005,0.11717037
Israel,2006,0.067736045
Israel,2007,0.059919413
Israel,2008,0.06872777
Israel,2009,0.14885893
Israel,2010,0.22159943
Israel,2011,0.35262695
Israel,2012,0.5016818
Israel,2013,0.5834452
Israel,2014,0.98740876
Israel,2015,1.2694155
Israel,2016,1.7457272
Israel,2017,1.7501941
Israel,2018,1.8904427
Israel,2019,2.9027321
Israel,2020,4.0240326
Israel,2021,4.888745
Israel,2022,5.3873425
Israel,2023,7.829866
Israel,2024,9.794843
Italy,1965,13.761419
Italy,1966,13.179149
Italy,1967,11.841794
Italy,1968,11.07093
Italy,1969,9.994814
Italy,1970,8.983905
Italy,1971,8.280928
Italy,1972,8.224186
Italy,1973,7.2223606
Italy,1974,7.3495855
Italy,1975,8.028739
Italy,1976,7.263117
Italy,1977,9.228293
Italy,1978,8.09688
Italy,1979,7.924572
Italy,1980,8.043936
Italy,1981,7.7585425
Italy,1982,7.6608
Italy,1983,7.7980494
Italy,1984,7.8561916
Italy,1985,7.5481195
Italy,1986,7.3844967
Italy,1987,6.9497194
Italy,1988,6.983649
Italy,1989,5.7715235
Italy,1990,4.5675955
Italy,1991,6.1246023
Italy,1992,6.1287036
Italy,1993,6.1543565
Italy,1994,6.5739894
Italy,1995,5.386048
Italy,1996,5.9833665
Italy,1997,5.928221
Italy,1998,5.958776
Italy,1999,6.5430274
Italy,2000,6.85282
Italy,2001,7.294963
Italy,2002,6.4525914
Italy,2003,6.0595794
Italy,2004,6.893043
Italy,2005,6.1606035
Italy,2006,6.427094
Italy,2007,6.1729903
Italy,2008,7.802824
Italy,2009,10.126624
Italy,2010,10.920738
Italy,2011,11.912409
Italy,2012,13.49908
Italy,2013,16.959805
Italy,2014,18.516735
Italy,2015,16.659933
Italy,2016,16.411886
Italy,2017,15.674722
Italy,2018,17.059223
Italy,2019,17.412243
Italy,2020,19.399414
Italy,2021,18.013945
Italy,2022,15.951095
Italy,2023,18.85383
Italy,2024,20.930578
Japan,1965,11.62167
Japan,1966,10.675896
Japan,1967,8.208378
Japan,1968,7.982113
Japan,1969,7.018629
Japan,1970,6.1732345
Japan,1971,6.579043
Japan,1972,6.209646
Japan,1973,4.4387493
Japan,1974,5.550676
Japan,1975,5.6607003
Japan,1976,5.4425187
Japan,1977,4.785915
Japan,1978,4.5203867
Japan,1979,5.1285386
Japan,1980,5.8125205
Japan,1981,5.8642864
Japan,1982,6.3123655
Japan,1983,6.3968954
Japan,1984,5.4439774
Japan,1985,6.0562935
Japan,1986,6.013708
Japan,1987,5.467629
Japan,1988,6.1378675
Japan,1989,6.122538
Japan,1990,5.367829
Japan,1991,5.599554
Japan,1992,4.804954
Japan,1993,5.347902
Japan,1994,3.8872461
Japan,1995,4.4833183
Japan,1996,4.3709464
Japan,1997,4.772989
Japan,1998,4.9614177
Japan,1999,4.6641335
Japan,2000,4.6025443
Japan,2001,4.5082464
Japan,2002,4.513704
Japan,2003,5.0984144
Japan,2004,5.0228124
Japan,2005,4.5202856
Japan,2006,5.0106277
Japan,2007,4.4989276
Japan,2008,4.5608473
Japan,2009,4.7555647
Japan,2010,5.404294
Japan,2011,5.44695
Japan,2012,5.379162
Japan,2013,5.828955
Japan,2014,6.6044903
Japan,2015,7.685227
Japan,2016,7.593001
Japan,2017,8.0285015
Japan,2018,8.64989
Japan,2019,8.8709755
Japan,2020,10.4574995
Japan,2021,10.814117
Japan,2022,11.154245
Japan,2023,11.965058
Japan,2024,12.697048
Kazakhstan,1985,1.8203561
Kazakhstan,1986,1.6330041
Kazakhstan,1987,1.9147109
Kazakhstan,1988,2.2537665
Kazakhstan,1989,2.3881145
Kazakhstan,1990,2.384452
Kazakhstan,1991,2.333137
Kazakhstan,1992,2.253821
Kazakhstan,1993,2.8378155
Kazakhstan,1994,3.8355906
Kazakhstan,1995,3.8749096
Kazakhstan,1996,3.917013
Kazakhstan,1997,3.938252
Kazakhstan,1998,3.9496286
Kazakhstan,1999,4.1968293
Kazakhstan,2000,5.678532
Kazakhstan,2001,5.382101
Kazakhstan,2002,5.7665033
Kazakhstan,2003,5.07366
Kazakhstan,2004,4.462796
Kazakhstan,2005,4.196375
Kazakhstan,2006,3.8317413
Kazakhstan,2007,3.612957
Kazakhstan,2008,3.1038141
Kazakhstan,2009,3.1796055
Kazakhstan,2010,3.4257126
Kazakhstan,2011,2.9484267
Kazakhstan,2012,2.7025409
Kazakhstan,2013,2.7091928
Kazakhstan,2014,2.7433352
Kazakhstan,2015,3.7702856
Kazakhstan,2016,4.2456493
Kazakhstan,2017,3.8153813
Kazakhstan,2018,3.4451048
Kazakhstan,2019,3.4471078
Kazakhstan,2020,4.014204
Kazakhstan,2021,3.779672
Kazakhstan,2022,3.9951282
Kazakhstan,2023,4.1786494
Kazakhstan,2024,5.119867
Kuwait,1965,0
Kuwait,1966,0
Kuwait,1967,0
Kuwait,1968,0
Kuwait,1969,0
Kuwait,1970,0
Kuwait,1971,0
Kuwait,1972,0
Kuwait,1973,0
Kuwait,1974,0
Kuwait,1975,0
Kuwait,1976,0
Kuwait,1977,0
Kuwait,1978,0
Kuwait,1979,0
Kuwait,1980,0
Kuwait,1981,0
Kuwait,1982,0
Kuwait,1983,0
Kuwait,1984,0
Kuwait,1985,0
Kuwait,1986,0
Kuwait,1987,0
Kuwait,1988,0
Kuwait,1989,0
Kuwait,1990,0
Kuwait,1991,0
Kuwait,1992,0
Kuwait,1993,0
Kuwait,1994,0
Kuwait,1995,0
Kuwait,1996,0
Kuwait,1997,0
Kuwait,1998,0
Kuwait,1999,0
Kuwait,2000,0
Kuwait,2001,0
Kuwait,2002,0
Kuwait,2003,0
Kuwait,2004,0
Kuwait,2005,0
Kuwait,2006,0
Kuwait,2007,0
Kuwait,2008,0
Kuwait,2009,0
Kuwait,2010,0
Kuwait,2011,0
Kuwait,2012,0
Kuwait,2013,0.000103765
Kuwait,2014,0.001907666
Kuwait,2015,0.002749513
Kuwait,2016,0.026322374
Kuwait,2017,0.02848822
Kuwait,2018,0.0284528
Kuwait,2019,0.034754958
Kuwait,2020,0.037340067
Kuwait,2021,0.11131196
Kuwait,2022,0.09280318
Kuwait,2023,0.083869755
Kuwait,2024,0.075629674
Latvia,1985,7.823849
Latvia,1986,8.485607
Latvia,1987,11.4857025
Latvia,1988,9.862249
Latvia,1989,11.870168
Latvia,1990,14.555012
Latvia,1991,11.502241
Latvia,1992,12.317807
Latvia,1993,16.319588
Latvia,1994,19.400572
Latvia,1995,18.407381
Latvia,1996,12.483319
Latvia,1997,19.779348
Latvia,1998,26.660467
Latvia,1999,19.963182
Latvia,2000,20.890923
Latvia,2001,19.382118
Latvia,2002,16.668165
Latvia,2003,15.7831
Latvia,2004,19.12099
Latvia,2005,19.73044
Latvia,2006,16.88405
Latvia,2007,16.497044
Latvia,2008,18.494394
Latvia,2009,21.61602
Latvia,2010,19.887167
Latvia,2011,18.85988
Latvia,2012,24.022894
Latvia,2013,21.73094
Latvia,2014,18.95826
Latvia,2015,18.66318
Latvia,2016,21.13427
Latvia,2017,29.606857
Latvia,2018,22.38673
Latvia,2019,19.894075
Latvia,2020,24.893656
Latvia,2021,24.165041
Latvia,2022,26.645931
Latvia,2023,31.776415
Latvia,2024,29.669052
Lithuania,1985,0.6067955
Lithuania,1986,0.6431161
Lithuania,1987,0.57834816
Lithuania,1988,0.58526427
Lithuania,1989,0.5407463
Lithuania,1990,0.5898224
Lithuania,1991,0.45691967
Lithuania,1992,0.66236657
Lithuania,1993,1.0638648
Lithuania,1994,1.41775
Lithuania,1995,1.0508637
Lithuania,1996,0.8430853
Lithuania,1997,0.82220954
Lithuania,1998,1.0830053
Lithuania,1999,1.3141168
Lithuania,2000,1.209343
Lithuania,2001,1.0099819
Lithuania,2002,1.0099884
Lithuania,2003,0.89630085
Lithuania,2004,1.1437074
Lithuania,2005,1.3632121
Lithuania,2006,1.5711005
Lithuania,2007,2.2205682
Lithuania,2008,2.4034102
Lithuania,2009,2.7367816
Lithuania,2010,4.494437
Lithuania,2011,5.0893087
Lithuania,2012,5.6541977
Lithuania,2013,7.5562286
Lithuania,2014,7.885273
Lithuania,2015,8.30786
Lithuania,2016,9.468398
Lithuania,2017,10.892091
Lithuania,2018,9.532973
Lithuania,2019,10.435635
Lithuania,2020,11.356285
Lithuania,2021,12.011003
Lithuania,2022,14.382126
Lithuania,2023,18.719112
Lithuania,2024,23.413942
Lower-middle-income countries,1965,8.1196575
Lower-middle-income countries,1966,7.867804
Lower-middle-income countries,1967,8.37571
Lower-middle-income countries,1968,9.100691
Lower-middle-income countries,1969,9.531179
Lower-middle-income countries,1970,10.0179615
Lower-middle-income countries,1971,10.707545
Lower-middle-income countries,1972,10.158571
Lower-middle-income countries,1973,10.26439
Lower-middle-income countries,1974,9.879243
Lower-middle-income countries,1975,10.705588
Lower-middle-income countries,1976,11.065693
Lower-middle-income countries,1977,11.344731
Lower-middle-income countries,1978,13.239504
Lower-middle-income countries,1979,12.379655
Lower-middle-income countries,1980,12.484605
Lower-middle-income countries,1981,12.3049
Lower-middle-income countries,1982,10.966013
Lower-middle-income countries,1983,10.384234
Lower-middle-income countries,1984,10.904293
Lower-middle-income countries,1985,9.208203
Lower-middle-income countries,1986,8.728375
Lower-middle-income countries,1987,8.243431
Lower-middle-income countries,1988,8.483982
Lower-middle-income countries,1989,8.75525
Lower-middle-income countries,1990,8.685993
Lower-middle-income countries,1991,8.937634
Lower-middle-income countries,1992,8.4592285
Lower-middle-income countries,1993,8.504241
Lower-middle-income countries,1994,8.941021
Lower-middle-income countries,1995,8.2469845
Lower-middle-income countries,1996,7.8499312
Lower-middle-income countries,1997,7.2301073
Lower-middle-income countries,1998,7.8884215
Lower-middle-income countries,1999,7.7941346
Lower-middle-income countries,2000,7.1781907
Lower-middle-income countries,2001,6.9961514
Lower-middle-income countries,2002,6.6212344
Lower-middle-income countries,2003,6.7448697
Lower-middle-income countries,2004,7.548307
Lower-middle-income countries,2005,7.1335807
Lower-middle-income countries,2006,7.74022
Lower-middle-income countries,2007,7.7632775
Lower-middle-income countries,2008,7.273852
Lower-middle-income countries,2009,6.8875313
Lower-middle-income countries,2010,6.849232
Lower-middle-income countries,2011,7.554784
Lower-middle-income countries,2012,6.8246427
Lower-middle-income countries,2013,7.7495937
Lower-middle-income countries,2014,7.71621
Lower-middle-income countries,2015,7.2295613
Lower-middle-income countries,2016,7.292918
Lower-middle-income countries,2017,7.7974477
Lower-middle-income countries,2018,7.989274
Lower-middle-income countries,2019,8.305637
Lower-middle-income countries,2020,9.233193
Lower-middle-income countries,2021,9.355321
Lower-middle-income countries,2022,10.153687
Lower-middle-income countries,2023,9.640247
Lower-middle-income countries,2024,9.948721
Luxembourg,1965,0.5743995
Luxembourg,1966,0.53940934
Luxembourg,1967,0.61814386
Luxembourg,1968,0.58373183
Luxembourg,1969,0.47196132
Luxembourg,1970,0.5024219
Luxembourg,1971,0.2953174
Luxembourg,1972,0.33771005
Luxembourg,1973,0.28124973
Luxembourg,1974,0.4091231
Luxembourg,1975,0.42552766
Luxembourg,1976,0.26766312
Luxembourg,1977,0.65564936
Luxembourg,1978,0.6195793
Luxembourg,1979,0.6552213
Luxembourg,1980,0.7354936
Luxembourg,1981,0.93789965
Luxembourg,1982,0.9090576
Luxembourg,1983,0.95094377
Luxembourg,1984,0.94824505
Luxembourg,1985,0.7734107
Luxembourg,1986,0.92643225
Luxembourg,1987,1.1631315
Luxembourg,1988,1.0713773
Luxembourg,1989,0.72357386
Luxembourg,1990,0.628799
Luxembourg,1991,0.69403476
Luxembourg,1992,0.57763827
Luxembourg,1993,0.5722628
Luxembourg,1994,0.7334844
Luxembourg,1995,0.9003018
Luxembourg,1996,0.6160995
Luxembourg,1997,0.85455
Luxembourg,1998,1.223569
Luxembourg,1999,0.99029297
Luxembourg,2000,1.295881
Luxembourg,2001,1.1862816
Luxembourg,2002,0.97544456
Luxembourg,2003,0.8717486
Luxembourg,2004,1.0565047
Luxembourg,2005,1.1083696
Luxembourg,2006,1.3213212
Luxembourg,2007,2.4839628
Luxembourg,2008,2.5845075
Luxembourg,2009,2.554479
Luxembourg,2010,2.427856
Luxembourg,2011,2.4906795
Luxembourg,2012,2.9020607
Luxembourg,2013,3.5512846
Luxembourg,2014,4.2420316
Luxembourg,2015,4.903074
Luxembourg,2016,5.2969394
Luxembourg,2017,6.5263186
Luxembourg,2018,6.964298
Luxembourg,2019,7.7181797
Luxembourg,2020,10.604822
Luxembourg,2021,9.927758
Luxembourg,2022,11.034748
Luxembourg,2023,12.572248
Luxembourg,2024,14.278366
Malaysia,1965,4.9438925
Malaysia,1966,5.03879
Malaysia,1967,4.915263
Malaysia,1968,5.2724385
Malaysia,1969,6.0634923
Malaysia,1970,7.5801806
Malaysia,1971,5.899034
Malaysia,1972,5.8425875
Malaysia,1973,5.322255
Malaysia,1974,4.7647696
Malaysia,1975,4.614781
Malaysia,1976,3.896616
Malaysia,1977,2.7001028
Malaysia,1978,2.381011
Malaysia,1979,2.5286715
Malaysia,1980,3.08831
Malaysia,1981,3.3111405
Malaysia,1982,2.9753373
Malaysia,1983,3.016641
Malaysia,1984,5.532296
Malaysia,1985,6.097408
Malaysia,1986,6.075053
Malaysia,1987,7.1046844
Malaysia,1988,7.796464
Malaysia,1989,6.433416
Malaysia,1990,4.644536
Malaysia,1991,4.0963526
Malaysia,1992,3.4966087
Malaysia,1993,3.9368782
Malaysia,1994,4.955903
